WBC,2603_507022,2588_501969,2573_668885,2559_004831,2544_506934,2530_172385,2515_99844,2501_982414,2488_121682,2474_413679,2460_855893,2447_445869,2434_181205,2421_059549,2408_078601,2395_23611,2382_529873,2369_957732,2357_517576,2345_207338,2333_024993,2320_968557,2309_03609,2297_225689,2285_535489,2273_963667,2262_508432,2251_168031,2239_940747,2228_824895,2217_818825,2206_920917,2196_129586,2185_443276,2174_860461,2164_379645,2153_999359,2143_718166,2133_534652,2123_447432,2113_455147,2103_556462,2093_750069,2084_034683,2074_409043,2064_871912,2055_422073,2046_058334,2036_779523,2027_584491,2018_472107,2009_441263,2000_490869,1991_619854,1982_827168,1974_111777,1965_472667,1956_90884,1948_419317,1940_003134,1931_659347,1923_387023,1915_18525,1907_053129,1898_989776,1890_994322,1883_065913,1875_20371,1867_406887,1859_674631,1852_006145,1844_400641,1836_857348,1829_375506,1821_954366,1814_593192,1807_291262,1800_047862,1792_862291,1785_73386,1778_66189,1771_645713,1764_684671,1757_778116,1750_925412,1744_125931,1737_379056,1730_684178,1724_040698,1717_448027,1710_905585,1704_412798,1697_969105,1691_573951,1685_226788,1678_927079,1672_674295,1666_467911,1660_307414,1654_192297,1648_12206,1642_096211,1636_114265,1630_175743,1624_280176,1618_427097,1612_61605,1606_846583,1601_118252,1595_430619,1589_78325,1584_175721,1578_607611,1573_078506,1567_587997,1562_135681,1556_721163,1551_344049,1546_003954,1540_700496,1535_433301,1530_201996,1525_006217,1519_845603,1514_719799,1509_628452,1504_571218,1499_547754,1494_557722,1489_600791,1484_676633,1479_784922,1474_92534,1470_097571,1465_301304,1460_536231,1455_802049,1451_098459,1446_425165,1441_781875,1437_168301,1432_584159,1428_029169,1423_503052,1419_005535,1414_536349,1410_095225,1405_681902,1401_296118,1396_937616,1392_606143,1388_301449,1384_023285,1379_771406,1375_545573,1371_345545,1367_171087,1363_021967,1358_897955,1354_798823,1350_724346,1346_674304,1342_648476,1338_646647,1334_668602,1330_71413,1326_783023,1322_875072,1318_990076,1315_127831,1311_288139,1307_470803,1303_675628,1299_902422,1296_150993
1.4,15.6802,14.90751,14.39669,14.1955,14.19261,14.23215,14.26165,14.35161,14.561,14.84577,15.12249,15.37509,15.63805,15.90012,16.10047,16.2279,16.35714,16.54752,16.75146,16.87886,16.93131,17.00192,17.13467,17.25634,17.28995,17.27823,17.31131,17.35139,17.23378,16.88695,16.48119,16.29625,16.45344,16.82253,17.20432,17.53161,17.84324,18.12841,18.29198,18.28592,18.19084,18.12354,18.10805,18.07953,17.99731,17.89834,17.82938,17.77356,17.67631,17.52325,17.35325,17.19978,17.05267,16.88484,16.69232,16.49297,16.30298,16.12927,15.9685,15.79692,15.58416,15.35889,15.26043,15.46585,16.01271,16.71754,17.3168,17.67648,17.84912,17.95353,18.03904,18.08385,18.08315,18.07758,18.09321,18.10396,18.08157,18.05066,18.05897,18.10737,18.14792,18.15417,18.15477,18.18126,18.21438,18.21489,18.19056,18.1923,18.24006,18.29028,18.29717,18.2758,18.27614,18.30886,18.33315,18.32018,18.29119,18.27842,18.27609,18.2581,18.22879,18.22164,18.2478,18.27598,18.27794,18.26836,18.27637,18.29528,18.29085,18.25605,18.22612,18.2287,18.24423,18.23819,18.21561,18.21415,18.24461,18.2685,18.24688,18.19341,18.16048,18.17606,18.21552,18.23748,18.22654,18.1945,18.15419,18.10856,18.06479,18.04417,18.06349,18.10759,18.13046,18.09111,17.99944,17.92345,17.9314,18.01848,18.09697,18.07635,17.96026,17.83972,17.78361,17.76652,17.72346,17.65462,17.63477,17.71112,17.83395,17.9252,17.98281,18.06838,18.20962,18.3602,18.47181,18.56403,18.67535,18.77633,18.80127,18.75696,18.73658,18.80899,18.92127,18.96054,18.89826,18.81288,18.78296,18.80755,18.85375,18.92434,19.01911,19.06947,18.98058,18.77617,18.64029
2.38,15.08116,14.30242,13.84865,13.76456,13.86325,13.94373,13.99979,14.16748,14.49263,14.86672,15.20191,15.55352,15.98116,16.38247,16.59794,16.65876,16.78724,17.10433,17.45842,17.6409,17.69243,17.83954,18.14368,18.39202,18.41868,18.38505,18.55148,18.82558,18.77558,18.18022,17.39325,17.02769,17.32988,17.98303,18.55483,18.96879,19.42387,19.98176,20.42629,20.56445,20.48907,20.43807,20.49735,20.55158,20.49906,20.39194,20.32879,20.30116,20.22053,20.05884,19.87852,19.72593,19.56681,19.3528,19.10332,18.8792,18.70076,18.53039,18.32309,18.06383,17.77555,17.54728,17.55425,17.9644,18.75402,19.65665,20.3629,20.76146,20.96253,21.11151,21.23198,21.27296,21.24611,21.23778,21.29302,21.35925,21.37543,21.36318,21.38626,21.45174,21.50603,21.52311,21.54138,21.59708,21.66711,21.71176,21.74009,21.78838,21.85003,21.87815,21.86289,21.85576,21.8952,21.94645,21.95434,21.92878,21.92769,21.9654,21.9916,21.97688,21.96533,22.00539,22.0657,22.07306,22.02415,21.99622,22.03553,22.08973,22.08427,22.03037,22.00563,22.04188,22.0895,22.10048,22.09435,22.1133,22.14903,22.15822,22.13206,22.10474,22.09542,22.08576,22.06938,22.07816,22.12918,22.17961,22.17872,22.14601,22.14418,22.1777,22.17537,22.09714,22.00515,21.98114,22.00721,21.99408,21.92156,21.87476,21.91566,21.97822,21.94476,21.7922,21.59476,21.40454,21.21632,21.06183,21.04823,21.23024,21.49493,21.66952,21.72578,21.80108,22.00451,22.28491,22.54306,22.77164,23.00984,23.21149,23.27007,23.2014,23.17462,23.30422,23.48579,23.52299,23.39125,23.27508,23.33256,23.50825,23.64251,23.68074,23.68935,23.71882,23.74052,23.73631,23.75929
2.13,28.53911,26.61451,25.21327,24.38041,23.95881,23.71434,23.51376,23.39986,23.46233,23.68267,23.93875,24.13949,24.29482,24.44558,24.58567,24.68174,24.73343,24.77067,24.80055,24.79533,24.74185,24.67381,24.63571,24.63106,24.62695,24.60228,24.56705,24.5328,24.49009,24.43083,24.37717,24.37084,24.43735,24.571,24.75183,24.95655,25.14355,25.25155,25.24291,25.14488,25.02547,24.92984,24.85168,24.76277,24.65579,24.54816,24.45305,24.36147,24.25377,24.1199,23.9644,23.79836,23.63137,23.46583,23.29514,23.11227,22.92412,22.75131,22.60585,22.47784,22.36569,22.32443,22.45978,22.83907,23.39897,23.96817,24.39519,24.64318,24.77095,24.84978,24.90851,24.94493,24.961,24.97049,24.98254,24.99374,24.99759,24.99343,24.98658,24.9876,25.01034,25.06057,25.12342,25.17196,25.1966,25.21741,25.25562,25.29994,25.31746,25.3003,25.28161,25.29423,25.32796,25.34554,25.33647,25.3308,25.35311,25.38346,25.38239,25.34556,25.3099,25.30564,25.3214,25.32462,25.30395,25.2753,25.25308,25.23578,25.22181,25.22151,25.24105,25.26346,25.26191,25.23333,25.20705,25.21277,25.24444,25.26474,25.24385,25.18809,25.13057,25.09753,25.08877,25.08982,25.09435,25.10634,25.12017,25.10994,25.05166,24.95901,24.88396,24.86711,24.89427,24.91397,24.89742,24.87076,24.87724,24.91928,24.95138,24.92734,24.84691,24.75763,24.72376,24.78648,24.92448,25.04623,25.05468,24.95227,24.86599,24.91638,25.0654,25.14786,25.07198,24.95161,24.97295,25.15358,25.31531,25.30983,25.20927,25.19406,25.30264,25.39681,25.37184,25.305,25.31912,25.37962,25.34263,25.18265,25.0606,25.12192,25.30343,25.42177,25.40828,25.34341,25.29062
1.38,31.18234,29.20817,27.79438,27.01538,26.69975,26.57879,26.50211,26.52235,26.73557,27.10822,27.50563,27.85003,28.16702,28.47948,28.74414,28.9238,29.05847,29.20734,29.35204,29.42153,29.41018,29.40483,29.46896,29.55231,29.56348,29.50216,29.45072,29.43495,29.36894,29.18225,28.95453,28.86825,29.03083,29.37791,29.76546,30.10886,30.39399,30.59879,30.67501,30.61561,30.48634,30.3638,30.26563,30.1601,30.02857,29.88925,29.76115,29.63218,29.47536,29.28061,29.05677,28.81437,28.5612,28.30667,28.05403,27.79322,27.51817,27.24712,27.00365,26.77934,26.55688,26.40131,26.49579,27.01022,27.89775,28.87144,29.62659,30.06292,30.28585,30.43537,30.55312,30.61285,30.61911,30.62166,30.6494,30.68251,30.70282,30.73199,30.79554,30.8756,30.93285,30.96351,30.99957,31.05342,31.09783,31.11594,31.13944,31.20745,31.30439,31.37524,31.40004,31.41525,31.45298,31.49272,31.49925,31.48355,31.48827,31.52201,31.54762,31.54456,31.54283,31.57106,31.602,31.58869,31.54254,31.52791,31.57177,31.62036,31.61333,31.57005,31.55826,31.59201,31.61185,31.5777,31.53544,31.55425,31.62244,31.65616,31.61123,31.54139,31.52605,31.56902,31.60316,31.5813,31.52531,31.48296,31.46831,31.46345,31.45617,31.44781,31.43215,31.39483,31.33747,31.28583,31.26442,31.2717,31.29135,31.31475,31.33702,31.34222,31.31167,31.246,31.16549,31.09017,31.03274,31.01093,31.047,31.14564,31.28089,31.42224,31.56641,31.71878,31.85956,31.95924,32.02268,32.08194,32.14322,32.1785,32.18529,32.2245,32.34801,32.49902,32.55237,32.47016,32.36164,32.35226,32.42643,32.46507,32.43314,32.43312,32.53937,32.65732,32.63161,32.4747,32.38057
1.96,16.71017,16.73065,16.77905,16.85677,16.9112,16.9247,16.97221,17.15587,17.49356,17.9081,18.32491,18.74447,19.18764,19.61227,19.94741,20.19948,20.45484,20.75352,21.02263,21.18722,21.30186,21.48456,21.72585,21.86455,21.81158,21.71985,21.8152,22.07089,22.17919,21.91617,21.44979,21.20526,21.44501,22.03388,22.64215,23.0937,23.43382,23.72763,23.91893,23.92664,23.79078,23.64018,23.54485,23.46135,23.32762,23.15553,22.99839,22.86255,22.69586,22.45932,22.17076,21.86952,21.56776,21.25295,20.92093,20.58562,20.26327,19.96267,19.68504,19.42312,19.18125,19.03477,19.16468,19.76215,20.82876,22.09286,23.18307,23.88731,24.24475,24.42445,24.54596,24.62571,24.65486,24.65906,24.66698,24.66888,24.64522,24.61501,24.61796,24.6536,24.67751,24.67004,24.67271,24.73097,24.82339,24.8846,24.89343,24.89941,24.94988,25.02213,25.05575,25.03405,25.00189,25.00424,25.0353,25.05945,25.05812,25.03808,25.00952,24.97927,24.96135,24.97159,25.00427,25.02953,25.02427,24.99456,24.96117,24.93547,24.91912,24.91489,24.91927,24.91177,24.87432,24.82443,24.80611,24.83541,24.87372,24.87427,24.83969,24.80709,24.78408,24.73867,24.66365,24.61101,24.62916,24.68056,24.66887,24.55827,24.42187,24.35346,24.35722,24.35596,24.29916,24.21852,24.17239,24.17068,24.17391,24.14524,24.08072,24.00324,23.9525,23.9655,24.02842,24.05898,23.99102,23.88676,23.90614,24.12633,24.42981,24.6308,24.70086,24.79036,25.0097,25.27368,25.42278,25.43753,25.44401,25.52669,25.63447,25.70309,25.7747,25.91461,26.06659,26.10633,26.03054,25.9816,26.04458,26.11108,26.04161,25.88831,25.84029,25.96042,26.09065,26.08331,26.0012
2.2,12.75186,12.7395,12.76634,12.83408,12.89496,12.92856,12.99679,13.18757,13.51087,13.88896,14.25544,14.62696,15.03907,15.45012,15.77482,16.00792,16.24453,16.54709,16.85076,17.05918,17.19822,17.38638,17.64774,17.84907,17.88422,17.85106,17.93111,18.10396,18.11195,17.78219,17.30068,17.07679,17.34279,17.93986,18.53367,18.96285,19.29511,19.60888,19.84166,19.89367,19.79247,19.67015,19.60774,19.56532,19.47045,19.31963,19.15988,19.00722,18.82893,18.60118,18.34356,18.08528,17.82449,17.53855,17.22215,16.89853,16.59887,16.33862,16.10283,15.84918,15.55853,15.32638,15.39326,16.00011,17.13956,18.4818,19.60914,20.31797,20.69156,20.9224,21.10515,21.21542,21.2359,21.22329,21.24034,21.27995,21.29991,21.30254,21.33214,21.40105,21.46539,21.49067,21.50443,21.55632,21.64621,21.72596,21.76665,21.79011,21.82819,21.87933,21.92294,21.95403,21.98081,22.00176,22.01064,22.01876,22.04441,22.07695,22.08061,22.04883,22.02706,22.05737,22.11622,22.13911,22.10597,22.06574,22.06754,22.10029,22.12365,22.13392,22.16009,22.20402,22.22739,22.20881,22.17821,22.17093,22.17342,22.14773,22.09617,22.0632,22.07111,22.09109,22.0948,22.09595,22.11009,22.10207,22.0224,21.89074,21.79107,21.7685,21.7696,21.71959,21.62659,21.55824,21.53352,21.49886,21.42733,21.37796,21.41124,21.48836,21.51474,21.46579,21.39916,21.34387,21.26113,21.1594,21.17272,21.42445,21.82981,22.13672,22.20736,22.18503,22.31402,22.64205,22.98447,23.1667,23.21105,23.2593,23.37956,23.5118,23.57932,23.57941,23.55375,23.52757,23.49971,23.47069,23.46347,23.51884,23.67352,23.90281,24.07243,24.02745,23.79658,23.6344,23.77154
2.33,22.52044,22.3951,22.37166,22.4701,22.58925,22.65633,22.74742,23.00721,23.4654,24.00872,24.53905,25.08334,25.68464,26.2596,26.67598,26.95415,27.27003,27.71393,28.15153,28.41429,28.55909,28.79681,29.17126,29.46744,29.51985,29.47948,29.59876,29.79848,29.67195,29.01495,28.19528,27.85856,28.29503,29.18918,30.03453,30.65362,31.19613,31.75166,32.15931,32.24525,32.08823,31.92892,31.88796,31.87391,31.76093,31.55704,31.3551,31.18706,30.99552,30.7315,30.41347,30.07956,29.73156,29.35067,28.94234,28.53957,28.17222,27.84528,27.52975,27.16925,26.74551,26.39554,26.44027,27.17993,28.57372,30.17696,31.47423,32.25432,32.65537,32.90908,33.10337,33.20222,33.20797,33.20366,33.24458,33.29313,33.29905,33.2862,33.31098,33.36955,33.40804,33.41858,33.46025,33.56575,33.68012,33.73309,33.73795,33.76663,33.84163,33.90963,33.92979,33.93095,33.95362,33.97998,33.96999,33.94078,33.95103,34.00805,34.04673,34.02481,33.98644,33.99263,34.02651,34.0203,33.96333,33.92102,33.93723,33.97403,33.97838,33.96197,33.96479,33.97188,33.93492,33.87103,33.86513,33.94556,34.01605,33.97037,33.83822,33.74789,33.75673,33.79082,33.77417,33.73893,33.74975,33.77359,33.71365,33.56422,33.43741,33.41026,33.41489,33.34081,33.19949,33.10231,33.09579,33.10603,33.06675,33.01782,33.02192,33.04821,33.01504,32.91013,32.77628,32.59949,32.32971,32.04809,31.98904,32.28495,32.74968,33.05108,33.1083,33.18329,33.51881,34.00788,34.3431,34.41626,34.42364,34.58026,34.86686,35.12835,35.29949,35.41732,35.47852,35.42206,35.26274,35.12818,35.11036,35.16141,35.2063,35.2696,35.39612,35.51156,35.49476,35.38094,35.35804
1.43,21.66619,21.41584,21.38164,21.56758,21.799,21.95198,22.13213,22.53511,23.16696,23.83952,24.44946,25.11916,25.95376,26.79163,27.37357,27.72377,28.16561,28.89076,29.6843,30.22229,30.53482,30.95418,31.62147,32.2892,32.71736,33.04051,33.47923,33.79917,33.42781,32.2324,30.91397,30.42455,31.05383,32.24359,33.3343,34.24317,35.25461,36.36804,37.16203,37.34125,37.12811,36.96573,37.0092,37.06082,36.93356,36.68325,36.44879,36.22489,35.90061,35.44577,34.93512,34.41257,33.84183,33.2043,32.5573,31.96038,31.41355,30.90166,30.4136,29.85379,29.05268,28.06223,27.45382,28.07485,30.26071,33.35638,36.20986,38.09445,39.08523,39.65629,40.08495,40.33499,40.37591,40.36207,40.44413,40.57027,40.60503,40.55903,40.569,40.68068,40.78588,40.80809,40.82874,40.95388,41.13656,41.23802,41.23298,41.23899,41.33168,41.438,41.46625,41.45204,41.48856,41.56242,41.56869,41.48397,41.41443,41.43669,41.47698,41.42571,41.30929,41.25033,41.28204,41.30155,41.23151,41.13381,41.10576,41.13302,41.12661,41.06858,41.02454,41.01554,40.97476,40.867,40.76657,40.7481,40.75611,40.67706,40.51723,40.40422,40.39597,40.38667,40.26565,40.08604,39.98062,39.94996,39.85184,39.61843,39.36211,39.21052,39.12337,38.96995,38.74287,38.56671,38.49513,38.4208,38.2444,38.03083,37.90096,37.82929,37.66004,37.30387,36.80289,36.21808,35.6045,35.1441,35.13513,35.68176,36.45525,36.96319,37.1027,37.26798,37.81699,38.59703,39.16043,39.33738,39.38267,39.56332,39.82356,39.96849,39.99428,40.05019,40.14965,40.14368,39.99374,39.86118,39.85904,39.87407,39.7751,39.66264,39.71958,39.88229,39.90767,39.78943,39.81233
4.84,22.10968,21.44732,21.15391,21.15744,21.1801,21.07186,21.00196,21.21426,21.68304,22.17894,22.62933,23.20074,23.93406,24.52171,24.65388,24.48973,24.52122,24.93682,25.38001,25.47742,25.38821,25.53579,25.89854,25.96636,25.54784,25.27084,25.88116,27.15654,27.97892,27.62872,26.63658,26.1343,26.58345,27.43008,28.01624,28.42811,29.18907,30.3653,31.36601,31.70273,31.57999,31.53771,31.76295,31.99031,31.99492,31.90133,31.93126,32.05759,32.07449,31.91648,31.71574,31.55546,31.3386,30.9618,30.497,30.0943,29.77295,29.42085,28.98234,28.54675,28.25034,28.20461,28.55532,29.46998,30.92329,32.55333,33.88043,34.67995,35.08367,35.33161,35.50504,35.55546,35.50587,35.48411,35.55428,35.63381,35.63656,35.60978,35.65199,35.74986,35.79726,35.76794,35.76232,35.85157,35.96303,35.98961,35.95471,35.9755,36.0839,36.18377,36.20529,36.20659,36.26812,36.35557,36.37429,36.32564,36.31055,36.37419,36.43651,36.42102,36.37349,36.38259,36.43345,36.42679,36.33386,36.23947,36.21051,36.20287,36.15008,36.07847,36.05394,36.05112,35.97285,35.807,35.66812,35.63926,35.64686,35.56958,35.42282,35.33595,35.35379,35.3623,35.25811,35.10446,35.0405,35.08194,35.10532,35.03044,34.91537,34.8363,34.75669,34.58753,34.33446,34.09937,33.94355,33.82261,33.68023,33.54794,33.50901,33.59077,33.71914,33.75243,33.54406,33.04765,32.44195,32.08712,32.22334,32.70633,33.14327,33.34364,33.53598,34.02797,34.74563,35.29001,35.434,35.36356,35.36605,35.45688,35.48315,35.47265,35.62106,35.93314,36.11723,35.98465,35.75697,35.762,35.94979,35.96697,35.716,35.53876,35.7215,36.04202,36.07278,35.80762,35.63719
3.3,15.91119,15.40702,15.33443,15.6248,15.95966,16.08284,16.07151,16.19414,16.53472,16.90882,17.13903,17.26515,17.39107,17.46424,17.37062,17.18736,17.15494,17.36192,17.61603,17.72342,17.763,17.89889,17.99052,17.66212,16.88285,16.26926,16.54112,17.69453,18.95117,19.61356,19.75868,19.98085,20.63697,21.53752,22.35734,23.08557,23.90574,24.78722,25.43509,25.67234,25.66416,25.67823,25.76944,25.80903,25.74702,25.69294,25.72958,25.77812,25.72117,25.58125,25.47668,25.43754,25.36724,25.19714,24.99123,24.84905,24.76785,24.66676,24.51731,24.37967,24.31556,24.34271,24.49744,24.86213,25.45762,26.14602,26.72001,27.08201,27.2897,27.43435,27.53016,27.55459,27.54433,27.57937,27.6791,27.77873,27.83001,27.87024,27.95745,28.07677,28.16332,28.20391,28.25658,28.36007,28.47264,28.53149,28.53897,28.54923,28.58779,28.62871,28.65098,28.6709,28.70245,28.72254,28.70568,28.66962,28.65136,28.65062,28.63483,28.59972,28.58301,28.60382,28.6232,28.59357,28.52587,28.47068,28.44619,28.42316,28.37954,28.32799,28.27433,28.18923,28.05256,27.89516,27.7539,27.60591,27.40696,27.20041,27.11837,27.22678,27.40657,27.46415,27.36506,27.28222,27.38584,27.63459,27.8322,27.87118,27.83518,27.85208,27.90666,27.84103,27.52612,26.98993,26.39364,25.91324,25.63483,25.54788,25.6107,25.7976,26.08227,26.3843,26.56751,26.54904,26.42612,26.42799,26.68869,27.1036,27.4652,27.72324,28.02191,28.46032,28.91601,29.18706,29.25482,29.28838,29.40052,29.51634,29.53511,29.51787,29.60127,29.77622,29.87046,29.77913,29.6004,29.48686,29.45896,29.44406,29.44233,29.51866,29.64644,29.69452,29.62167,29.57611,29.69006
5.22,22.53547,21.61248,21.35543,21.69437,22.08898,22.1859,22.24929,22.72595,23.55678,24.29267,24.83414,25.61288,26.81864,27.87819,28.12274,27.79322,27.85827,28.74893,29.78653,30.17048,30.13205,30.51632,31.38609,31.81562,31.37117,31.11721,32.35426,34.58713,35.69354,34.42205,31.98913,30.72853,31.54826,33.2833,34.59209,35.68743,37.66207,40.59738,43.15303,44.20903,44.16207,44.18049,44.71086,45.22115,45.23382,45.00369,45.00097,45.16982,45.07406,44.59679,44.07427,43.738,43.38338,42.73756,41.90553,41.20925,40.71811,40.1953,39.48979,38.75447,38.23938,38.10878,38.58486,40.02346,42.53427,45.59136,48.31183,50.15736,51.23292,51.91336,52.35223,52.49423,52.42046,52.39851,52.55597,52.72645,52.74621,52.72973,52.88413,53.15627,53.28506,53.20366,53.15851,53.34351,53.59658,53.63145,53.46678,53.40832,53.61563,53.89969,54.03098,54.0586,54.17426,54.37746,54.48217,54.43038,54.38721,54.47165,54.56172,54.49786,54.35551,54.34268,54.4787,54.55146,54.42648,54.23165,54.14917,54.15175,54.07591,53.88396,53.69597,53.57597,53.43977,53.22174,52.99586,52.84132,52.69324,52.45435,52.19555,52.08796,52.12956,52.10129,51.87028,51.59137,51.4874,51.51452,51.41683,51.10669,50.7942,50.67711,50.64184,50.40681,49.89787,49.32314,48.89254,48.59306,48.28681,47.93749,47.66342,47.6043,47.74512,47.80408,47.30666,45.97004,44.19098,42.97675,43.06988,44.13929,45.08164,45.26126,45.23125,45.94796,47.47105,48.87199,49.42579,49.4139,49.53427,49.90648,50.11339,50.06212,50.20117,50.75045,51.2051,51.01377,50.43949,50.22524,50.52781,50.71993,50.38515,49.96532,50.0644,50.46981,50.43835,49.85922,49.44555
3.37,23.05065,22.04235,21.6612,21.83349,22.09261,22.12768,22.14239,22.50441,23.17588,23.79359,24.26597,24.93194,25.94443,26.84059,27.06816,26.80338,26.82814,27.51901,28.36054,28.7072,28.71566,29.05206,29.7951,30.23029,29.96896,29.74727,30.50259,31.84812,32.21138,30.72986,28.43607,27.18725,27.69646,29.03567,30.11226,31.02654,32.57219,34.79269,36.66962,37.37426,37.24138,37.18075,37.53033,37.87023,37.8277,37.60209,37.56385,37.67668,37.60204,37.23757,36.83086,36.56129,36.28274,35.79183,35.1622,34.63086,34.25312,33.86075,33.34427,32.80694,32.41329,32.26283,32.50213,33.38123,34.97949,36.93179,38.63818,39.76079,40.40544,40.82419,41.07873,41.10114,40.96726,40.90224,41.00044,41.11058,41.08688,41.01619,41.07554,41.25063,41.35585,41.32345,41.30104,41.41107,41.55576,41.57467,41.50242,41.51393,41.64317,41.72387,41.65121,41.55007,41.58527,41.70562,41.72192,41.59414,41.47887,41.48014,41.49849,41.40951,41.27256,41.23443,41.2905,41.28437,41.14611,40.98879,40.92378,40.90108,40.81949,40.70442,40.6498,40.63078,40.52173,40.312,40.15953,40.16274,40.19262,40.07021,39.83444,39.68781,39.69686,39.7005,39.56808,39.39598,39.33766,39.3422,39.22738,38.98376,38.81568,38.83903,38.88284,38.71263,38.35693,38.0521,37.91415,37.81766,37.62445,37.39012,37.26367,37.28047,37.32904,37.23597,36.79737,35.86426,34.61079,33.64743,33.56929,34.29605,35.05793,35.22986,35.06682,35.33983,36.30614,37.38718,37.94457,38.03152,38.13983,38.43691,38.6427,38.6227,38.66203,38.98501,39.3158,39.25579,38.92073,38.80407,39.05593,39.2767,39.15178,38.92017,38.95733,39.15654,39.12215,38.88453,38.91506
1.68,27.13431,25.85213,25.08776,24.81893,24.72342,24.57606,24.49971,24.73793,25.27794,25.90039,26.55581,27.4346,28.54328,29.46028,29.76618,29.6304,29.66891,30.16774,30.74104,30.92549,30.87113,31.10232,31.6979,32.14831,32.17485,32.28362,33.06811,34.14199,34.33865,33.1345,31.42267,30.5938,31.06,31.99833,32.56815,32.92582,33.76457,35.16486,36.35829,36.7049,36.45149,36.28689,36.46784,36.67493,36.62199,36.4573,36.46569,36.62952,36.69189,36.54677,36.3309,36.14158,35.87511,35.42241,34.87536,34.40709,34.02801,33.59858,33.06197,32.53955,32.19124,32.12049,32.46286,33.40146,34.92437,36.63827,38.00601,38.78267,39.13698,39.35026,39.49622,39.49278,39.3617,39.26326,39.27359,39.28138,39.18241,39.05759,39.04966,39.1312,39.13465,39.01147,38.9152,38.97335,39.08931,39.07717,38.92993,38.82258,38.85915,38.94768,38.97203,38.96916,39.04336,39.1769,39.25011,39.23073,39.21849,39.27818,39.33291,39.29392,39.21216,39.2017,39.25579,39.24625,39.11415,38.95456,38.87264,38.844,38.78538,38.69854,38.64673,38.61998,38.53766,38.39898,38.31934,38.35997,38.40666,38.31268,38.11016,37.96566,37.93827,37.90335,37.76129,37.60181,37.56366,37.60391,37.54422,37.34096,37.15915,37.1321,37.15953,37.05128,36.8085,36.62481,36.61973,36.68932,36.66985,36.5526,36.459,36.46632,36.52959,36.53612,36.36472,35.94721,35.39627,35.04222,35.17503,35.69484,36.14931,36.23792,36.18561,36.43989,37.05622,37.61719,37.79333,37.73674,37.7792,37.93222,37.95825,37.8584,37.941,38.31226,38.58288,38.36139,37.85691,37.6563,37.94413,38.26133,38.17741,37.87405,37.81511,38.04586,38.17664,38.0403,37.92691
5.71,20.24942,19.16706,18.70147,18.82763,19.09513,19.17619,19.24815,19.65959,20.35514,20.96418,21.4301,22.16395,23.3539,24.47786,24.87771,24.69212,24.77435,25.58194,26.57647,27.01402,27.02261,27.38941,28.37877,29.37204,29.90477,30.48589,31.74361,33.0235,32.71451,30.24848,27.13199,25.54618,26.1559,27.73367,28.99748,30.14808,32.16637,35.05855,37.52998,38.54629,38.52345,38.59696,39.19884,39.80657,39.92775,39.77492,39.80792,40.01844,40.01447,39.65297,39.20202,38.87023,38.50121,37.87278,37.07795,36.39304,35.88351,35.35975,34.6907,33.9568,33.28425,32.77751,32.73944,33.71057,35.9637,39.00437,41.85225,43.8375,44.98722,45.6752,46.09385,46.2179,46.1369,46.12058,46.29685,46.48687,46.5051,46.46163,46.58986,46.86508,47.01841,46.94728,46.88391,47.0519,47.32335,47.40166,47.26281,47.19547,47.39026,47.69224,47.86178,47.91177,48.02746,48.24504,48.40814,48.43862,48.45491,48.5606,48.66708,48.65017,48.57283,48.59202,48.69627,48.70657,48.56056,48.42562,48.44794,48.5261,48.46907,48.29378,48.19282,48.22638,48.22782,48.0747,47.88856,47.84447,47.89194,47.83339,47.63795,47.48752,47.47878,47.45426,47.24784,46.9611,46.82506,46.84066,46.75198,46.42348,46.05281,45.90075,45.92332,45.83405,45.50432,45.12293,44.92878,44.91079,44.85838,44.64056,44.33545,44.10578,43.97618,43.69199,42.80376,41.06064,38.89005,37.33855,37.21587,38.24536,39.27871,39.5263,39.43201,40.05007,41.66471,43.43538,44.46296,44.7743,45.00615,45.43082,45.76274,45.86287,46.07653,46.65435,47.2239,47.26182,46.88509,46.69938,46.91782,47.09704,46.91158,46.71924,46.99991,47.52927,47.64999,47.28909,47.08806
